"Site" "F01" "F12" "F23" "F34" "F45" "F56" "F67" "F78" "F89" "F910" "F1011" "Year" "Month" "Day" "Hour" "Rep" "File" "Sites"
"16533" "QP11" 2697 211 667 1592 0 0 0 0 0 0 0 "2017" "10" "29" "19" "03" "QP06_20171029_190000.wav2" "Quebrada"
"16534" "QP11" 3859 131 364 813 0 0 0 0 0 0 0 "2017" "10" "29" "19" "04" "QP06_20171029_190000.wav3" "Quebrada"
"16535" "QP11" 3618 200 469 880 0 0 0 0 0 0 0 "2017" "10" "29" "19" "05" "QP06_20171029_190000.wav4" "Quebrada"
"16536" "QP11" 2878 292 765 1232 0 0 0 0 0 0 0 "2017" "10" "29" "19" "06" "QP06_20171029_190000.wav5" "Quebrada"
"16537" "QP11" 3572 232 382 981 0 0 0 0 0 0 0 "2017" "10" "29" "20" "01" "QP06_20171029_200000.wav" "Quebrada"
"16538" "QP11" 3292 277 531 1067 0 0 0 0 0 0 0 "2017" "10" "29" "20" "02" "QP06_20171029_200000.wav1" "Quebrada"
"16539" "QP11" 4598 90 148 331 0 0 0 0 0 0 0 "2017" "10" "29" "20" "03" "QP06_20171029_200000.wav2" "Quebrada"
"16540" "QP11" 3529 254 466 918 0 0 0 0 0 0 0 "2017" "10" "29" "20" "04" "QP06_20171029_200000.wav3" "Quebrada"
"16541" "QP11" 4316 166 255 430 0 0 0 0 0 0 0 "2017" "10" "29" "20" "05" "QP06_20171029_200000.wav4" "Quebrada"
"16542" "QP11" 4716 76 146 229 0 0 0 0 0 0 0 "2017" "10" "29" "20" "06" "QP06_20171029_200000.wav5" "Quebrada"
"16543" "QP11" 3633 121 423 990 0 0 0 0 0 0 0 "2017" "10" "29" "21" "01" "QP06_20171029_210000.wav" "Quebrada"
"16544" "QP11" 3839 180 388 760 0 0 0 0 0 0 0 "2017" "10" "29" "21" "02" "QP06_20171029_210000.wav1" "Quebrada"
"16545" "QP11" 3510 106 606 882 63 0 0 0 0 0 0 "2017" "10" "29" "21" "03" "QP06_20171029_210000.wav2" "Quebrada"
"16546" "QP11" 4570 52 266 279 0 0 0 0 0 0 0 "2017" "10" "29" "21" "04" "QP06_20171029_210000.wav3" "Quebrada"
"16547" "QP11" 4086 104 510 467 0 0 0 0 0 0 0 "2017" "10" "29" "21" "05" "QP06_20171029_210000.wav4" "Quebrada"
"16548" "QP11" 2571 258 1082 1256 0 0 0 0 0 0 0 "2017" "10" "29" "21" "06" "QP06_20171029_210000.wav5" "Quebrada"
"16549" "QP11" 1155 731 1511 1770 0 0 0 0 0 0 0 "2017" "10" "29" "23" "01" "QP06_20171029_230000.wav" "Quebrada"
"16550" "QP11" 3276 285 768 834 3 1 0 0 0 0 0 "2017" "10" "29" "23" "02" "QP06_20171029_230000.wav1" "Quebrada"
"16551" "QP11" 2948 281 1081 855 0 2 0 0 0 0 0 "2017" "10" "29" "23" "03" "QP06_20171029_230000.wav2" "Quebrada"
"16552" "QP11" 2136 558 1435 1037 0 1 0 0 0 0 0 "2017" "10" "29" "23" "04" "QP06_20171029_230000.wav3" "Quebrada"
"16553" "QP11" 3664 251 769 483 0 0 0 0 0 0 0 "2017" "10" "29" "23" "05" "QP06_20171029_230000.wav4" "Quebrada"
"16554" "QP11" 1474 519 1546 1615 2 11 0 0 0 0 0 "2017" "10" "30" "00" "01" "QP06_20171030_000000.wav" "Quebrada"
"16555" "QP11" 1608 439 1833 1286 0 1 0 0 0 0 0 "2017" "10" "30" "00" "02" "QP06_20171030_000000.wav1" "Quebrada"
"16556" "QP11" 1820 450 1427 1469 0 1 0 0 0 0 0 "2017" "10" "30" "00" "03" "QP06_20171030_000000.wav2" "Quebrada"
"16557" "QP11" 821 735 1891 1714 0 6 0 0 0 0 0 "2017" "10" "30" "00" "04" "QP06_20171030_000000.wav3" "Quebrada"
"16558" "QP11" 1253 689 1747 1477 0 1 0 0 0 0 0 "2017" "10" "30" "00" "05" "QP06_20171030_000000.wav4" "Quebrada"
"16559" "QP11" 4235 175 592 165 0 0 0 0 0 0 0 "2017" "10" "30" "00" "06" "QP06_20171030_000000.wav5" "Quebrada"
"16560" "QP11" 628 1321 2025 1193 0 0 0 0 0 0 0 "2017" "10" "30" "01" "01" "QP06_20171030_010000.wav" "Quebrada"
"16561" "QP11" 2156 797 1349 865 0 0 0 0 0 0 0 "2017" "10" "30" "01" "02" "QP06_20171030_010000.wav1" "Quebrada"
"16562" "QP11" 4731 105 174 157 0 0 0 0 0 0 0 "2017" "10" "30" "01" "03" "QP06_20171030_010000.wav2" "Quebrada"
"16563" "QP11" 1792 925 1667 782 0 1 0 0 0 0 0 "2017" "10" "30" "01" "04" "QP06_20171030_010000.wav3" "Quebrada"
"16564" "QP11" 2870 578 1276 442 0 1 0 0 0 0 0 "2017" "10" "30" "01" "05" "QP06_20171030_010000.wav4" "Quebrada"
"16565" "QP11" 784 1068 2474 841 0 0 0 0 0 0 0 "2017" "10" "30" "01" "06" "QP06_20171030_010000.wav5" "Quebrada"
"16566" "QP11" 2735 839 915 678 0 0 0 0 0 0 0 "2017" "10" "30" "02" "01" "QP06_20171030_020000.wav" "Quebrada"
"16567" "QP11" 3889 365 459 454 0 0 0 0 0 0 0 "2017" "10" "30" "02" "02" "QP06_20171030_020000.wav1" "Quebrada"
"16568" "QP11" 4403 213 225 326 0 0 0 0 0 0 0 "2017" "10" "30" "02" "03" "QP06_20171030_020000.wav2" "Quebrada"
"16569" "QP11" 1792 912 1203 1260 0 0 0 0 0 0 0 "2017" "10" "30" "02" "04" "QP06_20171030_020000.wav3" "Quebrada"
"16570" "QP11" 989 1214 1536 1428 0 0 0 0 0 0 0 "2017" "10" "30" "02" "05" "QP06_20171030_020000.wav4" "Quebrada"
"16571" "QP11" 3366 506 608 687 0 0 0 0 0 0 0 "2017" "10" "30" "02" "06" "QP06_20171030_020000.wav5" "Quebrada"
