"","SPLmean","SPLsd","SPLQ25","SPL50","SPLQ75","SPLMax","SPLMin","lwr.ci(95%)","upr.ci(95%)","Year","Month","Day","Hour","Min","Sec","Site","file"
"X5C8CF641.WAV",90.2694020440643,5.74927590066932,86.7084101652616,88.5604552837038,90.799279753006,118.877679617204,83.6213644262762,89.5617701815536,90.977033906575,"2019","03","16"," 13","03","32","S02","X5C8CF641.WAV"
"X5C8CF899.WAV",110.409574021448,6.48406951034166,106.89274688725,108.139876881677,110.738287226696,144.603861158064,104.896958156872,109.611502357551,111.207645685345,"2019","03","16"," 13","13","32","S02","X5C8CF899.WAV"
"X5C8CFAF1.WAV",93.464514271555,6.5023200769606,89.6212214302477,91.3938154633381,93.7338349337793,127.094125550025,86.67340857272,92.6641962930484,94.2648322500616,"2019","03","16"," 13","23","32","S02","X5C8CFAF1.WAV"
"X5C8CFD49.WAV",88.9317685895629,5.69512090105208,85.5468930509981,87.3252263431067,90.0264857156553,122.977467894059,84.1354462856025,88.2308022278745,89.6327349512514,"2019","03","16"," 13","33","32","S02","X5C8CFD49.WAV"
"X5C8CFFA1.WAV",89.0064661586587,5.86909990695772,85.7505551438339,87.4296523716968,89.9400989882382,123.736756836344,83.6154140065487,88.2840861285163,89.728846188801,"2019","03","16"," 13","43","32","S02","X5C8CFFA1.WAV"
"X5C8D01F9.WAV",87.8711409928964,4.99244595017967,84.848289381137,86.3646643176983,88.9080239441217,113.374674678967,82.6371771599464,87.2566612067031,88.4856207790897,"2019","03","16"," 13","53","32","S02","X5C8D01F9.WAV"
"X5C8D0451.WAV",92.9739809205481,6.42087323605027,89.1905847984471,91.6653081737794,93.5792294847323,130.906123933179,86.2527904839656,92.1836875748343,93.7642742662618,"2019","03","16"," 14","03","32","S02","X5C8D0451.WAV"
"X5C8D06A9.WAV",87.8673520367786,5.81280459624932,84.6321914342194,86.0681237702619,88.5076865605596,120.524126686064,82.2992307688446,87.151900941037,88.5828031325202,"2019","03","16"," 14","13","32","S02","X5C8D06A9.WAV"
"X5C8D0901.WAV",94.6275065363275,6.10507682322894,91.0180839007071,92.9171237083736,95.1585420169835,128.311103441788,87.6903174123155,93.8760820164693,95.3789310561856,"2019","03","16"," 14","23","32","S02","X5C8D0901.WAV"
"X5C8D0B59.WAV",87.6055552908738,5.35463715573548,84.5679381810701,86.0397925019466,88.5420233177852,120.305835640541,82.731842984091,86.9464963190925,88.2646142626551,"2019","03","16"," 14","33","32","S02","X5C8D0B59.WAV"
"X5C8D0DB1.WAV",91.2144402156522,6.08089798655104,87.7570406237121,89.5742236663421,92.1133203778309,127.592318934973,85.2405097947934,90.4659916732089,91.9628887580956,"2019","03","16"," 14","43","32","S02","X5C8D0DB1.WAV"
"X5C8D1009.WAV",89.2857880360045,5.80362611829629,85.8245693749409,87.5144582347464,90.2340984642295,122.511398312718,83.631653846637,88.5714666448659,90.0001094271431,"2019","03","16"," 14","53","32","S02","X5C8D1009.WAV"
"X5C8D1261.WAV",99.1240011718601,6.58006527036891,95.6018885118671,97.0585336424591,99.7225485185993,134.517653859919,92.6491969948903,98.3141141664076,99.9338881773126,"2019","03","16"," 15","03","32","S02","X5C8D1261.WAV"
"X5C8D14B9.WAV",92.5972535041854,6.95646225602532,89.0791343345888,90.5087804917175,92.7189374863305,123.975170971277,84.489379571172,91.7410388385884,93.4534681697824,"2019","03","16"," 15","13","32","S02","X5C8D14B9.WAV"
"X5C8D1711.WAV",90.3839706065224,5.46668974153851,87.2753387925949,88.7776140029445,91.387665452106,122.533120714115,85.188354840521,89.711119988391,91.0568212246537,"2019","03","16"," 15","23","32","S02","X5C8D1711.WAV"
"X5C8D1969.WAV",89.9805077818206,6.36556057599355,86.2236306842156,87.8715611496081,90.368254780397,120.471047657754,83.2657882545365,89.1970224239878,90.7639931396533,"2019","03","16"," 15","33","32","S02","X5C8D1969.WAV"
"X5C8D1BC1.WAV",95.9473716810392,6.77973336539024,91.8638502924732,93.6982229533608,96.875630549699,130.700613547658,88.8547625239295,95.1129091449625,96.7818342171159,"2019","03","16"," 15","43","32","S02","X5C8D1BC1.WAV"
"X5C8D1E19.WAV",89.7928592212628,5.92085207286778,86.5258900870591,88.1103064682601,90.6262440478278,124.228367404108,84.912066280645,89.0641094356618,90.5216090068638,"2019","03","16"," 15","53","32","S02","X5C8D1E19.WAV"
"X5C8D2071.WAV",94.8962367197184,6.42594344543939,91.2158464694905,93.0862693030161,95.4506697077282,131.629912946861,89.2478565591624,94.1053193229458,95.687154116491,"2019","03","16"," 16","03","32","S02","X5C8D2071.WAV"
"X5C8D22C9.WAV",91.2425690441086,6.05312813362486,87.7790531898937,89.4501318587666,91.8901680493939,117.768893680919,83.844542106465,90.4975384682209,91.9875996199963,"2019","03","16"," 16","13","32","S02","X5C8D22C9.WAV"
"X5C8D2521.WAV",90.2175174275986,5.28099577386442,87.1190085140884,88.7324156319812,91.2375074312353,116.566584400161,84.296583309514,89.5675223777983,90.8675124773988,"2019","03","16"," 16","23","32","S02","X5C8D2521.WAV"
"X5C8D2779.WAV",89.2430758026928,6.07140452587304,85.7309632957923,87.4402938742682,90.0394334431576,122.147425208074,83.6130891963434,88.4957957335281,89.9903558718576,"2019","03","16"," 16","33","32","S02","X5C8D2779.WAV"
"X5C8D29D1.WAV",88.1320237116354,5.8459142587417,84.5829541107001,86.2005330553785,88.7015880411836,114.83112717907,82.0494387110223,87.4124974153744,88.8515500078964,"2019","03","16"," 16","43","32","S02","X5C8D29D1.WAV"
"X5C8D2C29.WAV",91.579249315024,5.83862747131139,88.0376736445396,89.7916061157342,93.0477668063602,119.476577064882,84.5812974486115,90.8606198904822,92.2978787395659,"2019","03","16"," 16","53","32","S02","X5C8D2C29.WAV"
"X5C8D2E81.WAV",89.5134275419793,5.70853173931774,86.1738946012806,87.7674803839538,90.1016231831869,115.26769280719,82.8818401056857,88.8108105486941,90.2160445352644,"2019","03","16"," 17","03","32","S02","X5C8D2E81.WAV"
"X5C8D30D9.WAV",98.3776296461111,7.36551655770048,94.6401764589369,95.8616966243528,98.7368647180038,138.7092616014,92.5859548363904,97.4710677955184,99.2841914967039,"2019","03","16"," 17","13","32","S02","X5C8D30D9.WAV"
"X5C8D3331.WAV",90.4622262590876,5.63143335740345,87.2145875337091,88.8794641850927,91.6542124206919,123.960949242089,84.9656585819892,89.7690986819538,91.1553538362213,"2019","03","16"," 17","23","32","S02","X5C8D3331.WAV"
"X5C8D3589.WAV",93.1988248865036,5.9275325327064,89.7212379691094,91.4852927904581,94.0393098958037,126.30102606762,87.0136892304533,92.4692528571418,93.9283969158653,"2019","03","16"," 17","33","32","S02","X5C8D3589.WAV"
"X5C8D37E1.WAV",87.0806976842269,4.62940278380572,84.1355447357568,85.8125720332997,88.4565142638317,110.628863685061,81.969421022418,86.5109019445869,87.650493423867,"2019","03","16"," 17","43","32","S02","X5C8D37E1.WAV"
"X5C8D3A39.WAV",88.0676137465155,3.76935386034082,85.2462190297857,87.8744154060545,89.643941368857,108.564595968991,82.3809667606818,87.6036744715984,88.5315530214326,"2019","03","16"," 17","53","32","S02","X5C8D3A39.WAV"
"X5C8D3C91.WAV",88.0338351641813,3.94387747109834,85.3417922338731,87.3230649852669,89.429614528301,109.51689551964,83.5560265034894,87.5484151898046,88.519255138558,"2019","03","16"," 18","03","32","S02","X5C8D3C91.WAV"
"X5C8D3EE9.WAV",89.1184834202411,5.47808739666252,86.0794536837236,88.0891000983674,89.830927679424,125.440240722427,84.5569286966975,88.4442299569405,89.7927368835417,"2019","03","16"," 18","13","32","S02","X5C8D3EE9.WAV"
"X5C8D4141.WAV",89.2166142001403,4.64600950711576,85.8426021711097,88.3981994686067,90.4946532822798,113.236936411363,84.4589794023548,88.6447744732662,89.7884539270144,"2019","03","16"," 18","23","32","S02","X5C8D4141.WAV"
"X5C8D4399.WAV",89.4108227690257,5.30989232241631,86.0729022247201,88.2787373743069,90.729913351548,122.968118077893,83.8278156213762,88.7572710768195,90.0643744612319,"2019","03","16"," 18","33","32","S02","X5C8D4399.WAV"
"X5C8D45F1.WAV",93.4433716429311,4.75822600088021,90.1388415754708,92.5037350270769,94.756339220898,121.081274932897,88.7861343464562,92.8577200956018,94.0290231902603,"2019","03","16"," 18","43","32","S02","X5C8D45F1.WAV"
"X5C8D4849.WAV",88.9154260622503,5.51403632601606,85.2448056663445,87.699520393237,89.8531957463043,117.516293899346,82.8956260322691,88.2367479360403,89.5941041884603,"2019","03","16"," 18","53","32","S02","X5C8D4849.WAV"
"X5C8D4AA1.WAV",87.6608123384121,5.48671846724731,84.223543154635,86.2031105929531,88.8318566695464,122.875678181342,82.5120626433416,86.9854965464533,88.3361281303709,"2019","03","16"," 19","03","32","S02","X5C8D4AA1.WAV"
"X5C8D4CF9.WAV",89.1879192363316,5.91231553866445,85.6295655946405,87.9345800644408,90.3663749993022,126.142868471949,83.1990000694868,88.4602201436704,89.9156183289928,"2019","03","16"," 19","13","32","S02","X5C8D4CF9.WAV"
"X5C8D4F51.WAV",91.6553226866563,5.83655219573119,88.1361850478825,90.2861708378944,92.6646443121955,127.184107384064,85.5868111657985,90.936948690998,92.3736966823147,"2019","03","16"," 19","23","32","S02","X5C8D4F51.WAV"
"X5C8D51A9.WAV",88.2975723638635,5.43208484734392,85.0493656012056,87.2951535942098,89.3069769244267,122.637021499921,82.5792809214863,87.6289809822263,88.9661637455007,"2019","03","16"," 19","33","32","S02","X5C8D51A9.WAV"
"X5C8D5401.WAV",92.1782028249535,6.61408155657907,88.5050874854036,90.7164377885119,92.7891325444616,133.84606028666,86.4712771584987,91.3641290300023,92.9922766199048,"2019","03","16"," 19","43","32","S02","X5C8D5401.WAV"
"X5C8D5659.WAV",89.9631317018763,5.90769377139249,86.560704349836,88.3693660515277,91.1387109831675,126.830001121143,83.9342098238116,89.2360014651613,90.6902619385913,"2019","03","16"," 19","53","32","S02","X5C8D5659.WAV"
"X5C8D58B1.WAV",87.8580488852606,5.19494656038237,84.6053352161418,86.6186190011347,88.8503990324556,116.525090683389,82.2817830844918,87.2186449370627,88.4974528334585,"2019","03","16"," 20","03","32","S02","X5C8D58B1.WAV"
"X5C8D5B09.WAV",88.8225376924484,6.00337797267338,85.3537571735803,87.412218581314,89.7981472897863,127.834906172565,83.435016064554,88.083630461424,89.5614449234727,"2019","03","16"," 20","13","32","S02","X5C8D5B09.WAV"
"X5C8D5D61.WAV",90.466172184712,5.63806508791693,87.2808827832494,89.2990468947419,91.9212583538779,125.792492721568,84.0809228064057,89.772228361516,91.160116007908,"2019","03","16"," 20","23","32","S02","X5C8D5D61.WAV"
"X5C8D5FB9.WAV",87.4658212065929,4.83418196619828,84.2510803598693,86.1192675306506,88.8423161185202,113.177301339387,82.1556164750075,86.8708208539297,88.0608215592562,"2019","03","16"," 20","33","32","S02","X5C8D5FB9.WAV"
"X5C8D6211.WAV",87.5880173462465,4.87846337064025,84.1924676267432,86.1772248872711,89.0673179679884,115.415233946657,82.5236920838767,86.9875667537198,88.1884679387732,"2019","03","16"," 20","43","32","S02","X5C8D6211.WAV"
"X5C8D6469.WAV",95.4532744419454,6.27087877155481,91.8958092458152,93.448457816518,96.7561382969961,131.164498672267,89.192657802527,94.6814427015035,96.2251061823873,"2019","03","16"," 20","53","32","S02","X5C8D6469.WAV"
"X5C8D66C1.WAV",87.3264651816148,4.99331724338897,83.9589545713572,86.2245313820374,88.5046377905981,114.327592236531,82.0474785271463,86.7118781549886,87.9410522082411,"2019","03","16"," 21","03","32","S02","X5C8D66C1.WAV"
"X5C8D6919.WAV",85.9502313482237,4.52408603668845,83.1705289755526,84.7143093112544,87.5420590685192,115.228347145617,81.6131552924703,85.3933981950386,86.5070645014087,"2019","03","16"," 21","13","32","S02","X5C8D6919.WAV"
"X5C8D6B71.WAV",85.8255406956415,4.29286923149698,83.1407764122762,84.7338139402879,87.3141609658031,113.237325751612,81.8557773557062,85.2971661486059,86.3539152426772,"2019","03","16"," 21","23","32","S02","X5C8D6B71.WAV"
"X5C8D6DC9.WAV",88.3718104962965,5.3207970808576,85.0517385695137,87.4519239606606,89.434278062202,115.896025857163,82.3748826311986,87.7169166255865,89.0267043670064,"2019","03","16"," 21","33","32","S02","X5C8D6DC9.WAV"
"X5C8D7021.WAV",86.0148811312293,4.44929732904676,83.3436789795549,84.888349632468,87.2737278198314,114.674541430872,81.6746287381628,85.4672531150732,86.5625091473853,"2019","03","16"," 21","43","32","S02","X5C8D7021.WAV"
"X5C8D7279.WAV",88.4450372533381,6.07985927046772,85.4129569828071,87.3007266425089,89.4905780188383,131.041995062407,83.4460728886673,87.6967165580549,89.1933579486214,"2019","03","16"," 21","53","32","S02","X5C8D7279.WAV"
"X5C8D74D1.WAV",85.3620311185264,4.61796471032903,82.5573283898679,83.6044954565851,87.4678487460307,115.240295467495,81.4290317239439,84.7936431988236,85.9304190382291,"2019","03","16"," 22","03","32","S02","X5C8D74D1.WAV"
"X5C8D7729.WAV",85.3173680345357,4.65530735237248,82.4248388099752,83.8033004695359,86.9278168682756,115.666202877243,81.4389177967472,84.7443839111028,85.8903521579687,"2019","03","16"," 22","13","32","S02","X5C8D7729.WAV"
"X5C8D7981.WAV",85.4509756536976,4.7429999180076,82.6205292533204,83.7205549220465,87.2262485108542,116.557460176213,81.2976581356344,84.8671981617395,86.0347531456557,"2019","03","16"," 22","23","32","S02","X5C8D7981.WAV"
"X5C8D7BD9.WAV",85.053806198183,4.36486195116583,82.3570673608423,83.6911070936244,86.6186208754012,113.044381549628,81.3933105653504,84.5165706496601,85.5910417467059,"2019","03","16"," 22","33","32","S02","X5C8D7BD9.WAV"
"X5C8D7E31.WAV",85.2624177988938,4.47039749090843,82.8836588039368,84.0182002514869,86.3584457781527,115.849692137095,81.4270709506945,84.7121927345015,85.8126428632861,"2019","03","16"," 22","43","32","S02","X5C8D7E31.WAV"
"X5C8D8089.WAV",86.553136361894,4.69977826414887,83.6777282081557,85.848391985324,87.7797416546924,116.073106104015,81.7400550276815,85.9746786736728,87.1315940501152,"2019","03","16"," 22","53","32","S02","X5C8D8089.WAV"
"X5C8D82E1.WAV",85.0703951293024,4.60372753916843,82.4634223461515,83.5471945078489,86.5578823883625,116.202242905428,81.0884684595004,84.5037595478278,85.637030710777,"2019","03","16"," 23","03","32","S02","X5C8D82E1.WAV"
"X5C8D8539.WAV",86.3805167078945,5.67456892580387,83.1284422263851,84.8700819858929,87.6289422505485,124.937050957053,81.8583674403492,85.6820799225865,87.0789534932024,"2019","03","16"," 23","13","32","S02","X5C8D8539.WAV"
"X5C8D8791.WAV",85.5706308741157,4.24174031115209,82.8380986275029,84.0563829220788,87.4106850635974,112.094380681479,81.526742709512,85.0485493722839,86.0927123759476,"2019","03","16"," 23","23","32","S02","X5C8D8791.WAV"
"X5C8D89E9.WAV",85.5568316762332,4.41358006591158,82.8232329450994,83.9151422675264,87.1234450730199,112.340918004005,81.3234517706867,85.0135998090658,86.1000635434006,"2019","03","16"," 23","33","32","S02","X5C8D89E9.WAV"
"X5C8D8C41.WAV",86.3414752184533,5.54255029329837,84.0154811271124,85.0192545701657,87.0681757759218,126.664124731927,81.8392074636042,85.659287538671,87.0236628982356,"2019","03","16"," 23","43","32","S02","X5C8D8C41.WAV"
"X5C8D8E99.WAV",85.764450666852,4.8566871699249,83.2571568306185,84.558994733037,86.9048598466258,120.806592504879,81.6359947106741,85.1666803307153,86.3622210029887,"2019","03","16"," 23","53","32","S02","X5C8D8E99.WAV"
"X5C8D90F1.WAV",86.0545910994006,4.66801104930986,83.3673799021006,84.6154560849902,87.2800275450014,114.752788804375,81.5942180888315,85.4800433806767,86.6291388181245,"2019","03","17"," 00","03","32","S02","X5C8D90F1.WAV"
"X5C8D9349.WAV",86.5660957117793,4.19782228686508,84.2130535833883,85.3669410975147,87.8808407534897,111.986037573916,81.8749838306461,86.0494197242871,87.0827716992715,"2019","03","17"," 00","13","32","S02","X5C8D9349.WAV"
"X5C8D95A1.WAV",87.2602571976563,4.18661772678746,84.705409085533,86.5482081763578,88.9280597044768,113.027608822397,81.9739140427766,86.7449602888261,87.7755541064865,"2019","03","17"," 00","23","32","S02","X5C8D95A1.WAV"
"X5C8D97F9.WAV",92.0259057042694,6.44283848160822,88.4188017627835,90.4358486809527,93.1099564764162,134.202597177857,85.8469233059858,91.2329088341652,92.8189025743735,"2019","03","17"," 00","33","32","S02","X5C8D97F9.WAV"
"X5C8D9A51.WAV",91.1519051199717,3.94242484831643,88.3483727525581,90.4003656157433,93.5002710030635,109.757127695428,84.8135109305439,90.6666639371824,91.637146302761,"2019","03","17"," 00","43","32","S02","X5C8D9A51.WAV"
"X5C8D9CA9.WAV",91.7590018771712,3.92064326414934,88.7471379635444,91.100367847391,93.885586614321,112.666381726503,85.6578941794637,91.2764416133775,92.241562140965,"2019","03","17"," 00","53","32","S02","X5C8D9CA9.WAV"
"X5C8D9F01.WAV",91.1331151844322,4.17616918239251,88.1984611087964,90.4273089343239,92.8152920082559,114.73665085589,84.9595797116614,90.6191043024092,91.6471260664551,"2019","03","17"," 01","03","32","S02","X5C8D9F01.WAV"
"X5C8DA159.WAV",89.9125256516439,3.99776863719543,87.0537003175232,89.3917500387295,91.8067838822826,111.276944526478,84.4611792164214,89.4204726495787,90.4045786537091,"2019","03","17"," 01","13","32","S02","X5C8DA159.WAV"
"X5C8DA3B1.WAV",91.0205350459799,4.10860632540067,88.1618924933941,90.3522219468257,92.7598128571813,113.682723615161,85.1794783629937,90.5148399294822,91.5262301624776,"2019","03","17"," 01","23","32","S02","X5C8DA3B1.WAV"
"X5C8DA609.WAV",90.3116087190481,4.07744455445484,87.6571437671468,89.4349899486747,91.9702177172927,112.106866316283,84.3500362216034,89.8097490528566,90.8134683852397,"2019","03","17"," 01","33","32","S02","X5C8DA609.WAV"
"X5C8DA861.WAV",89.6593387242812,4.25101920111923,86.6878366060417,89.091899032788,91.4550390207739,114.753743612126,84.0290687975685,89.1361151589438,90.1825622896186,"2019","03","17"," 01","43","32","S02","X5C8DA861.WAV"
"X5C8DAAB9.WAV",90.8091860405619,4.74956304736163,87.6623764696293,89.8533695753958,92.4011833503174,120.896473969033,85.1828999523132,90.2246007461033,91.3937713350205,"2019","03","17"," 01","53","32","S02","X5C8DAAB9.WAV"
"X5C8DAD11.WAV",90.0546293819454,3.43624787607363,87.975708578451,89.6726771851766,91.9989973397825,109.182592350196,84.3736880603869,89.6316894280094,90.4775693358814,"2019","03","17"," 02","03","32","S02","X5C8DAD11.WAV"
"X5C8DAF69.WAV",89.3181319491095,3.77454064421785,86.622969480555,88.6289367153139,91.0530660683852,106.824414822928,83.5761786079547,88.8535542749229,89.7827096232962,"2019","03","17"," 02","13","32","S02","X5C8DAF69.WAV"
"X5C8DB1C1.WAV",88.9889341633591,4.77667135253505,86.0151388139582,88.3048650910756,90.6750302096253,120.770059730246,83.377772232752,88.4010123269062,89.576855999812,"2019","03","17"," 02","23","32","S02","X5C8DB1C1.WAV"
"X5C8DB419.WAV",91.4986809747272,5.04045976355578,88.3276117090435,90.3038284395358,93.0626210344084,122.860888563194,85.5268530509051,90.8782915566476,92.1190703928068,"2019","03","17"," 02","33","32","S02","X5C8DB419.WAV"
