Site,F01,F12,F23,F34,F45,F56,F67,F78,F89,F910,F1011,F1112,F1213,F1314,F1415,F15,Sites,Site,Year,Month,Day,Hour,Rep,Sites
27366,0,192,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,12,6,TE11_20170730_120000.wav5
27367,24,404,4674,65,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,13,1,TE11_20170730_130000.wav
27368,4,182,4950,31,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,13,2,TE11_20170730_130000.wav1
27369,0,68,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,13,3,TE11_20170730_130000.wav2
27370,0,109,5058,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,13,4,TE11_20170730_130000.wav3
27371,1,80,5086,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,13,5,TE11_20170730_130000.wav4
27372,0,122,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,13,6,TE11_20170730_130000.wav5
27373,5,163,4981,18,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,14,1,TE11_20170730_140000.wav
27374,724,153,4161,129,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,14,2,TE11_20170730_140000.wav1
27375,75,180,4140,772,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,14,3,TE11_20170730_140000.wav2
27376,363,126,3400,1278,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,14,4,TE11_20170730_140000.wav3
27377,300,108,3306,1453,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,14,5,TE11_20170730_140000.wav4
27378,1014,144,3244,765,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,14,6,TE11_20170730_140000.wav5
27379,31,253,282,4601,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,18,1,TE11_20170730_180000.wav
27380,451,1069,743,2904,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,18,2,TE11_20170730_180000.wav1
27381,1120,1333,1622,1092,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,18,3,TE11_20170730_180000.wav2
27382,1038,1303,1746,1080,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,18,4,TE11_20170730_180000.wav3
27383,892,1615,2263,397,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,18,5,TE11_20170730_180000.wav4
27384,272,957,1116,2822,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,18,6,TE11_20170730_180000.wav5
27385,1720,870,2483,94,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,19,1,TE11_20170730_190000.wav
27386,535,991,3497,144,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,19,2,TE11_20170730_190000.wav1
27387,777,872,3364,154,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,19,3,TE11_20170730_190000.wav2
27388,12,1290,3715,150,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,19,4,TE11_20170730_190000.wav3
27389,367,1370,3337,93,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,19,5,TE11_20170730_190000.wav4
27390,1857,895,2335,80,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,19,6,TE11_20170730_190000.wav5
27391,528,3406,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,20,1,TE11_20170730_200000.wav
27392,153,3695,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,20,2,TE11_20170730_200000.wav1
27393,17,3809,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,20,3,TE11_20170730_200000.wav2
27394,9,3802,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,20,4,TE11_20170730_200000.wav3
27395,15,3685,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,20,5,TE11_20170730_200000.wav4
27396,2358,2084,725,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,20,6,TE11_20170730_200000.wav5
27397,138,4198,831,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,21,1,TE11_20170730_210000.wav
27398,140,4475,552,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,21,2,TE11_20170730_210000.wav1
27399,194,4282,691,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,21,3,TE11_20170730_210000.wav2
27400,364,4019,784,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,21,4,TE11_20170730_210000.wav3
27401,334,3362,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,21,5,TE11_20170730_210000.wav4
27402,446,3328,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,21,6,TE11_20170730_210000.wav5
27403,19,4522,626,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,22,1,TE11_20170730_220000.wav
27404,42,4568,557,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,22,2,TE11_20170730_220000.wav1
27405,28,4667,471,0,0,0,0,0,1,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,22,3,TE11_20170730_220000.wav2
27406,17,4130,1019,0,0,0,0,0,1,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,22,4,TE11_20170730_220000.wav3
27407,11,3929,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,22,5,TE11_20170730_220000.wav4
27408,6,4046,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,22,6,TE11_20170730_220000.wav5
27409,3,4451,713,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,23,1,TE11_20170730_230000.wav
27410,8,4628,531,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,23,2,TE11_20170730_230000.wav1
27411,10,4748,409,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,23,3,TE11_20170730_230000.wav2
27412,9,4749,409,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,23,4,TE11_20170730_230000.wav3
27413,1,4680,486,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,23,5,TE11_20170730_230000.wav4
27414,3,4861,303,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,30,23,6,TE11_20170730_230000.wav5
27415,13,4821,333,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,0,1,TE11_20170731_000000.wav
27416,4,4817,346,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,0,2,TE11_20170731_000000.wav1
27417,9,4673,485,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,0,3,TE11_20170731_000000.wav2
27418,5,4832,330,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,0,4,TE11_20170731_000000.wav3
27419,6,4735,426,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,0,5,TE11_20170731_000000.wav4
27420,26,3964,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,0,6,TE11_20170731_000000.wav5
27421,21,4681,465,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,1,1,TE11_20170731_010000.wav
27422,4,4709,454,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,1,2,TE11_20170731_010000.wav1
27423,2,4770,395,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,1,3,TE11_20170731_010000.wav2
27424,18,4762,387,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,1,4,TE11_20170731_010000.wav3
27425,7,4725,435,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,1,5,TE11_20170731_010000.wav4
27426,71,4653,443,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,1,6,TE11_20170731_010000.wav5
27427,1,4752,414,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,2,1,TE11_20170731_020000.wav
27428,3,4752,412,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,2,2,TE11_20170731_020000.wav1
27429,1,4722,444,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,2,3,TE11_20170731_020000.wav2
27430,2,4797,368,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,2,4,TE11_20170731_020000.wav3
27431,3,4627,537,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,2,5,TE11_20170731_020000.wav4
27432,1,4907,259,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,2,6,TE11_20170731_020000.wav5
27433,4,4680,483,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,3,1,TE11_20170731_030000.wav
27434,6,4727,434,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,3,2,TE11_20170731_030000.wav1
27435,1,4701,465,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,3,3,TE11_20170731_030000.wav2
27436,6,4752,409,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,3,4,TE11_20170731_030000.wav3
27437,0,4510,657,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,3,5,TE11_20170731_030000.wav4
27438,2,4406,759,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE11,2017,7,31,3,6,TE11_20170731_030000.wav5
27439,0,0,0,5167,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,18,1,TE12_20170728_180000.wav
27440,0,0,0,5167,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,18,2,TE12_20170728_180000.wav1
27441,0,0,0,5167,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,18,3,TE12_20170728_180000.wav2
27442,0,0,1,5166,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,18,4,TE12_20170728_180000.wav3
27443,0,0,0,5167,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,18,5,TE12_20170728_180000.wav4
27444,0,0,0,5167,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,18,6,TE12_20170728_180000.wav5
27445,9,454,2892,1805,1,6,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,19,1,TE12_20170728_190000.wav
27446,48,475,2614,2030,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,19,2,TE12_20170728_190000.wav1
27447,18,492,2993,1661,0,3,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,19,3,TE12_20170728_190000.wav2
27448,16,467,3400,1284,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,19,4,TE12_20170728_190000.wav3
27449,15,648,2989,1509,0,6,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,19,5,TE12_20170728_190000.wav4
27450,4,477,3848,832,0,6,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,19,6,TE12_20170728_190000.wav5
27451,209,1475,1694,1789,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,20,1,TE12_20170728_200000.wav
27452,277,1843,1504,1543,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,20,2,TE12_20170728_200000.wav1
27453,182,1687,1554,1744,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,20,3,TE12_20170728_200000.wav2
27454,319,1980,1282,1582,0,3,0,1,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,20,4,TE12_20170728_200000.wav3
27455,124,1764,1268,2011,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,20,5,TE12_20170728_200000.wav4
27456,154,1687,1937,1389,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,20,6,TE12_20170728_200000.wav5
27457,199,1344,2834,776,0,14,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,21,1,TE12_20170728_210000.wav
27458,153,1429,2674,892,7,12,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,21,2,TE12_20170728_210000.wav1
27459,180,1564,2361,1054,0,8,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,21,3,TE12_20170728_210000.wav2
27460,159,1890,2242,855,2,19,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,21,4,TE12_20170728_210000.wav3
27461,208,2028,1991,915,1,24,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,21,5,TE12_20170728_210000.wav4
27462,270,2247,1968,662,4,16,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,21,6,TE12_20170728_210000.wav5
27463,195,2842,1345,746,6,23,0,5,5,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,22,1,TE12_20170728_220000.wav
27464,93,2378,1752,906,5,22,0,6,5,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,22,2,TE12_20170728_220000.wav1
27465,58,2970,1194,924,9,5,0,5,2,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,22,3,TE12_20170728_220000.wav2
27466,54,3319,1070,704,4,11,0,5,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,22,4,TE12_20170728_220000.wav3
27467,51,2953,1397,738,4,12,0,9,3,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,22,5,TE12_20170728_220000.wav4
27468,101,2518,1736,803,0,2,0,5,2,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,22,6,TE12_20170728_220000.wav5
27469,87,2165,2474,424,10,7,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,23,1,TE12_20170728_230000.wav
27470,50,2415,2425,253,14,8,1,1,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,23,2,TE12_20170728_230000.wav1
27471,27,2542,2308,275,11,4,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,23,3,TE12_20170728_230000.wav2
27472,30,1878,2780,460,11,8,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,23,4,TE12_20170728_230000.wav3
27473,242,2272,2346,291,8,8,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,23,5,TE12_20170728_230000.wav4
27474,493,2489,1823,346,7,9,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,28,23,6,TE12_20170728_230000.wav5
27475,284,2652,2193,37,0,1,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,0,1,TE12_20170729_000000.wav
27476,89,2998,2015,65,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,0,2,TE12_20170729_000000.wav1
27477,83,3246,1741,97,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,0,3,TE12_20170729_000000.wav2
27478,72,3054,1892,149,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,0,4,TE12_20170729_000000.wav3
27479,77,3389,1589,112,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,0,5,TE12_20170729_000000.wav4
27480,6,2983,2094,84,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,0,6,TE12_20170729_000000.wav5
27481,37,3731,1321,69,6,3,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,1,1,TE12_20170729_010000.wav
27482,42,4100,977,39,6,3,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,1,2,TE12_20170729_010000.wav1
27483,38,4019,1093,17,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,1,3,TE12_20170729_010000.wav2
27484,82,3845,1217,22,0,1,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,1,4,TE12_20170729_010000.wav3
27485,58,3604,1486,12,5,2,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,1,5,TE12_20170729_010000.wav4
27486,73,3970,1111,13,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,1,6,TE12_20170729_010000.wav5
27487,20,2695,2430,9,8,5,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,2,1,TE12_20170729_020000.wav
27488,41,2262,2849,11,1,3,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,2,2,TE12_20170729_020000.wav1
27489,172,2675,2310,10,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,2,3,TE12_20170729_020000.wav2
27490,28,2434,2694,4,2,5,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,2,4,TE12_20170729_020000.wav3
27491,82,2665,2408,7,1,3,0,1,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,2,5,TE12_20170729_020000.wav4
27492,117,2217,2826,7,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,2,6,TE12_20170729_020000.wav5
27493,20,3673,1432,42,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,3,1,TE12_20170729_030000.wav
27494,22,3817,1303,25,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,3,2,TE12_20170729_030000.wav1
27495,9,3132,2011,14,1,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,3,3,TE12_20170729_030000.wav2
27496,44,3102,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,3,4,TE12_20170729_030000.wav3
27497,27,3429,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,3,5,TE12_20170729_030000.wav4
27498,8,3315,1842,0,2,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,3,6,TE12_20170729_030000.wav5
27499,2,906,4224,2,4,29,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,7,1,TE12_20170729_070000.wav
27500,43,1085,3897,34,37,71,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,7,2,TE12_20170729_070000.wav1
27501,30,1191,3611,37,98,200,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,7,3,TE12_20170729_070000.wav2
27502,9,958,3426,19,272,482,1,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,7,4,TE12_20170729_070000.wav3
27503,16,997,3803,104,82,165,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,7,5,TE12_20170729_070000.wav4
27504,89,1135,3728,107,33,75,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,7,6,TE12_20170729_070000.wav5
27505,6,1010,4106,7,18,20,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,8,1,TE12_20170729_080000.wav
27506,0,1100,4015,48,2,2,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,8,2,TE12_20170729_080000.wav1
27507,1,1268,3799,47,11,41,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,8,3,TE12_20170729_080000.wav2
27508,0,1156,3968,36,0,7,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,8,4,TE12_20170729_080000.wav3
27509,0,1008,3940,54,22,143,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,8,5,TE12_20170729_080000.wav4
27510,0,1102,3840,75,8,142,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,8,6,TE12_20170729_080000.wav5
27511,4857,1,42,220,47,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,9,1,TE12_20170729_090000.wav
27512,4831,2,154,178,2,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,9,2,TE12_20170729_090000.wav1
27513,4907,1,62,196,1,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,9,3,TE12_20170729_090000.wav2
27514,4902,6,135,124,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,9,4,TE12_20170729_090000.wav3
27515,4939,23,111,92,2,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,9,5,TE12_20170729_090000.wav4
27516,5039,9,78,40,1,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,9,6,TE12_20170729_090000.wav5
27517,69,1110,3907,81,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,10,1,TE12_20170729_100000.wav
27518,79,1152,3916,20,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,10,2,TE12_20170729_100000.wav1
27519,26,941,4167,30,0,0,0,3,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,10,3,TE12_20170729_100000.wav2
27520,73,785,4284,23,0,0,0,2,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,10,4,TE12_20170729_100000.wav3
27521,31,895,4226,15,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,10,5,TE12_20170729_100000.wav4
27522,51,719,4390,7,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,10,6,TE12_20170729_100000.wav5
27523,13,809,4169,174,2,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,11,1,TE12_20170729_110000.wav
27524,0,906,4179,73,0,0,1,8,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,11,2,TE12_20170729_110000.wav1
27525,0,902,4211,28,0,0,6,20,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,11,3,TE12_20170729_110000.wav2
27526,0,839,4275,40,0,0,0,13,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,11,4,TE12_20170729_110000.wav3
27527,0,1076,4031,60,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,11,5,TE12_20170729_110000.wav4
27528,0,1113,3990,61,0,0,0,3,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,11,6,TE12_20170729_110000.wav5
27529,3753,100,478,836,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,12,1,TE12_20170729_120000.wav
27530,3556,15,69,1527,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,12,2,TE12_20170729_120000.wav1
27531,3246,40,98,1783,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,12,3,TE12_20170729_120000.wav2
27532,3686,10,233,1011,227,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,12,4,TE12_20170729_120000.wav3
27533,4766,5,64,331,1,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,12,5,TE12_20170729_120000.wav4
27534,4470,111,396,165,2,0,6,17,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,12,6,TE12_20170729_120000.wav5
27535,58,876,4225,6,0,0,1,1,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,13,1,TE12_20170729_130000.wav
27536,33,744,4149,34,190,0,10,7,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,13,2,TE12_20170729_130000.wav1
27537,373,433,2089,33,2236,0,3,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,13,3,TE12_20170729_130000.wav2
27538,1664,326,1140,13,1578,446,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,13,4,TE12_20170729_130000.wav3
27539,3763,329,1021,9,0,0,3,42,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,13,5,TE12_20170729_130000.wav4
27540,4657,144,363,3,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,13,6,TE12_20170729_130000.wav5
27541,47,995,4109,16,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,14,1,TE12_20170729_140000.wav
27542,33,1009,4099,26,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,14,2,TE12_20170729_140000.wav1
27543,1003,734,2677,753,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,14,3,TE12_20170729_140000.wav2
27544,1851,213,938,2165,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,14,4,TE12_20170729_140000.wav3
27545,1516,156,1010,2477,8,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,14,5,TE12_20170729_140000.wav4
27546,1442,15,136,3568,6,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,14,6,TE12_20170729_140000.wav5
27547,0,0,443,4724,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,18,1,TE12_20170729_180000.wav
27548,1,13,1093,4060,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,18,2,TE12_20170729_180000.wav1
27549,0,0,40,5127,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,18,3,TE12_20170729_180000.wav2
27550,0,29,431,4707,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,18,4,TE12_20170729_180000.wav3
27551,0,5,765,4397,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,18,5,TE12_20170729_180000.wav4
27552,0,4,300,4863,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,18,6,TE12_20170729_180000.wav5
27553,0,179,4141,843,0,4,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,19,1,TE12_20170729_190000.wav
27554,1,192,4185,789,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,19,2,TE12_20170729_190000.wav1
27555,0,180,4156,826,0,5,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,19,3,TE12_20170729_190000.wav2
27556,13,229,4165,760,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,19,4,TE12_20170729_190000.wav3
27557,0,135,4213,819,0,0,0,0,0,0,0,0,0,0,0,0,Teleferico,TE12,2017,7,29,19,5,TE12_20170729_190000.wav4
